ChIN,Annotation1,Annotation2,ID
241,Zm00001d012596,Zm00001d012600,37650
241,Zm00001d012597,Zm00001d012600,37651
241,Zm00001d012598,Zm00001d012600,37652
241,Zm00001d012599,Zm00001d012600,37653
241,Zm00001d012596,Zm00001d012601,37654
241,Zm00001d012597,Zm00001d012601,37655
241,Zm00001d012598,Zm00001d012601,37656
241,Zm00001d012599,Zm00001d012601,37657
241,Zm00001d012596,Zm00001d012602,37658
241,Zm00001d012597,Zm00001d012602,37659
241,Zm00001d012598,Zm00001d012602,37660
241,Zm00001d012599,Zm00001d012602,37661
241,Zm00001d012596,Zm00001d012603,37662
241,Zm00001d012597,Zm00001d012603,37663
241,Zm00001d012598,Zm00001d012603,37664
241,Zm00001d012599,Zm00001d012603,37665
3,Zm00001d012597,Zm00001d012606,37666
3,Zm00001d012599,Zm00001d012600,37667
3,Zm00001d012599,Zm00001d012601,37668
5,Zm00001d012598,Zm00001d012600,37669
5,Zm00001d012599,Zm00001d012600,37670
5,Zm00001d012598,Zm00001d012601,37671
5,Zm00001d012599,Zm00001d012601,37672
8,Zm00001d012598,Zm00001d012604,37673
8,Zm00001d012599,Zm00001d012604,37674
3,Zm00001d012598,Zm00001d012603,37675
3,Zm00001d012599,Zm00001d012603,37676
4,Zm00001d012598,Zm00001d012604,37677
4,Zm00001d012599,Zm00001d012604,37678
16,Zm00001d012598,Zm00001d012600,37679
16,Zm00001d012599,Zm00001d012600,37680
16,Zm00001d012598,Zm00001d012601,37681
16,Zm00001d012599,Zm00001d012601,37682
10,Zm00001d012600,Zm00001d012602,37683
10,Zm00001d012601,Zm00001d012602,37684
10,Zm00001d012600,Zm00001d012603,37685
10,Zm00001d012601,Zm00001d012603,37686
128,Zm00001d012600,Zm00001d012604,37687
128,Zm00001d012601,Zm00001d012604,37688
128,Zm00001d012602,Zm00001d012604,37689
128,Zm00001d012600,Zm00001d012605,37690
128,Zm00001d012601,Zm00001d012605,37691
128,Zm00001d012602,Zm00001d012605,37692
69,Zm00001d012600,Zm00001d012603,37693
69,Zm00001d012601,Zm00001d012603,37694
69,Zm00001d012602,Zm00001d012603,37695
97,Zm00001d012600,Zm00001d012603,37696
97,Zm00001d012601,Zm00001d012603,37697
97,Zm00001d012602,Zm00001d012603,37698
9,Zm00001d012600,Zm00001d012605,37699
9,Zm00001d012601,Zm00001d012605,37700
5,Zm00001d012600,Zm00001d012604,37701
5,Zm00001d012601,Zm00001d012604,37702
5,Zm00001d012600,Zm00001d012606,37703
5,Zm00001d012601,Zm00001d012606,37704
5,Zm00001d012602,Zm00001d012604,37705
5,Zm00001d012602,Zm00001d012605,37706
154,Zm00001d012602,Zm00001d012604,37707
154,Zm00001d012603,Zm00001d012604,37708
154,Zm00001d012602,Zm00001d012605,37709
154,Zm00001d012603,Zm00001d012605,37710
3,Zm00001d012602,Zm00001d012606,37711
3,Zm00001d012602,Zm00001d012604,37712
3,Zm00001d012603,Zm00001d012604,37713
60,Zm00001d012603,Zm00001d012604,37714
60,Zm00001d012603,Zm00001d012605,37715
6,Zm00001d012603,Zm00001d012606,37716
6,Zm00001d012604,Zm00001d012606,37717
4,Zm00001d012604,Zm00001d012606,37718
4,Zm00001d012605,Zm00001d012606,37719
7,Zm00001d012605,Zm00001d012606,37720
19,Zm00001d012606,Zm00001d012607,37721
3,Zm00001d012606,Zm00001d012607,37722
10,Zm00001d012607,Zm00001d012609,37723
4,Zm00001d012607,Zm00001d012609,37724
3,Zm00001d012607,Zm00001d012610,37725
3,Zm00001d012607,Zm00001d012611,37726
7,Zm00001d012607,Zm00001d012609,37727
3,Zm00001d012608,Zm00001d012609,37728
47,Zm00001d012610,Zm00001d012611,37729
47,Zm00001d012610,Zm00001d012612,37730
14,Zm00001d012611,Zm00001d012612,37731
3,Zm00001d012611,Zm00001d012612,37732
4,Zm00001d008161,Zm00001d008162,37733
4,Zm00001d012615,Zm00001d008162,37734
3,Zm00001d008161,Zm00001d008162,37735
3,Zm00001d012615,Zm00001d008162,37736
10,Zm00001d008162,Zm00001d012620,37737
10,Zm00001d012618,Zm00001d012620,37738
10,Zm00001d012619,Zm00001d012620,37739
3,Zm00001d008162,Zm00001d012620,37740
3,Zm00001d012618,Zm00001d012620,37741
3,Zm00001d012619,Zm00001d012620,37742
46,Zm00001d012618,Zm00001d012620,37743
46,Zm00001d012619,Zm00001d012620,37744
9,Zm00001d012618,Zm00001d012620,37745
9,Zm00001d012619,Zm00001d012620,37746
6,Zm00001d012620,Zm00001d012624,37747
3,Zm00001d012623,Zm00001d012624,37748
5,Zm00001d012624,Zm00001d012625,37749
9,Zm00001d012625,Zm00001d012627,37750
3,Zm00001d012625,Zm00001d012627,37751
351,Zm00001d008164,Zm00001d008164,37752
351,Zm00001d012632,Zm00001d008164,37753
351,Zm00001d012633,Zm00001d008164,37754
351,Zm00001d008164,Zm00001d012634,37755
351,Zm00001d012632,Zm00001d012634,37756
351,Zm00001d012633,Zm00001d012634,37757
351,Zm00001d008164,Zm00001d012635,37758
351,Zm00001d012632,Zm00001d012635,37759
351,Zm00001d012633,Zm00001d012635,37760
4,Zm00001d012632,Zm00001d012633,37761
4,Zm00001d012632,Zm00001d012633,37762
266,Zm00001d008164,Zm00001d008164,37763
266,Zm00001d012633,Zm00001d008164,37764
266,Zm00001d008164,Zm00001d012634,37765
266,Zm00001d012633,Zm00001d012634,37766
266,Zm00001d008164,Zm00001d012635,37767
266,Zm00001d012633,Zm00001d012635,37768
3,Zm00001d012633,Zm00001d012636,37769
59,Zm00001d008164,Zm00001d012634,37770
59,Zm00001d008164,Zm00001d012635,37771
31,Zm00001d008164,Zm00001d012634,37772
31,Zm00001d008164,Zm00001d012635,37773
41,Zm00001d012635,Zm00001d012640,37774
41,Zm00001d012636,Zm00001d012640,37775
5,Zm00001d012636,Zm00001d012640,37776
4,Zm00001d012644,Zm00001d012647,37777
5,Zm00001d012644,Zm00001d012645,37778
3,Zm00001d012644,Zm00001d012647,37779
6,Zm00001d012644,Zm00001d012648,37780
3,Zm00001d012644,Zm00001d012647,37781
144,Zm00001d012644,Zm00001d012647,37782
144,Zm00001d012645,Zm00001d012647,37783
144,Zm00001d012646,Zm00001d012647,37784
144,Zm00001d012644,Zm00001d012648,37785
144,Zm00001d012645,Zm00001d012648,37786
144,Zm00001d012646,Zm00001d012648,37787
3,Zm00001d012644,Zm00001d012648,37788
13,Zm00001d012645,Zm00001d012647,37789
13,Zm00001d012645,Zm00001d012648,37790
8,Zm00001d012645,Zm00001d012648,37791
8,Zm00001d012646,Zm00001d012648,37792
4,Zm00001d012645,Zm00001d012648,37793
4,Zm00001d012646,Zm00001d012648,37794
3,Zm00001d012646,Zm00001d012648,37795
3,Zm00001d012646,Zm00001d012651,37796
3,Zm00001d012646,Zm00001d012647,37797
3,Zm00001d012647,Zm00001d012651,37798
7,Zm00001d012647,Zm00001d012651,37799
5,Zm00001d012647,Zm00001d012651,37800
5,Zm00001d012648,Zm00001d012651,37801
3,Zm00001d012647,Zm00001d012651,37802
13,Zm00001d012648,Zm00001d012651,37803
4,Zm00001d012648,Zm00001d012651,37804
3,Zm00001d012648,Zm00001d012651,37805
3,Zm00001d012648,Zm00001d012651,37806
3,Zm00001d012648,Zm00001d012651,37807
456,Zm00001d008165,Zm00001d012654,37808
456,Zm00001d012652,Zm00001d012654,37809
456,Zm00001d012653,Zm00001d012654,37810
456,Zm00001d012654,Zm00001d012654,37811
456,Zm00001d008165,Zm00001d012655,37812
456,Zm00001d012652,Zm00001d012655,37813
456,Zm00001d012653,Zm00001d012655,37814
456,Zm00001d012654,Zm00001d012655,37815
52,Zm00001d008165,Zm00001d012654,37816
52,Zm00001d012652,Zm00001d012654,37817
52,Zm00001d012653,Zm00001d012654,37818
4,Zm00001d012652,Zm00001d008165,37819
4,Zm00001d012652,Zm00001d012653,37820
6,Zm00001d012654,Zm00001d012656,37821
9,Zm00001d012655,ENSRNA049448571,37822
9,Zm00001d012655,Zm00001d012656,37823
9,Zm00001d012655,Zm00001d012657,37824
34,ENSRNA049448571,ENSRNA049448577,37825
34,Zm00001d012656,ENSRNA049448577,37826
34,Zm00001d012657,ENSRNA049448577,37827
34,ENSRNA049448571,Zm00001d012658,37828
34,Zm00001d012656,Zm00001d012658,37829
34,Zm00001d012657,Zm00001d012658,37830
3,ENSRNA049448571,Zm00001d012659,37831
3,Zm00001d012656,Zm00001d012659,37832
3,Zm00001d012657,Zm00001d012659,37833
57,ENSRNA049448577,Zm00001d012660,37834
57,Zm00001d012658,Zm00001d012660,37835
57,Zm00001d012659,Zm00001d012660,37836
3,ENSRNA049448577,Zm00001d012661,37837
3,Zm00001d012658,Zm00001d012661,37838
17,Zm00001d012659,Zm00001d012660,37839
5,Zm00001d012659,Zm00001d012660,37840
3,Zm00001d012660,Zm00001d012661,37841
16,Zm00001d012661,Zm00001d012662,37842
5,Zm00001d012661,Zm00001d012664,37843
3,Zm00001d012661,Zm00001d012664,37844
6,Zm00001d012661,Zm00001d012665,37845
3,Zm00001d012661,Zm00001d012665,37846
14,Zm00001d012662,Zm00001d012664,37847
9,Zm00001d012662,Zm00001d012665,37848
35,Zm00001d012663,Zm00001d012665,37849
52,Zm00001d012663,Zm00001d012666,37850
52,Zm00001d012664,Zm00001d012666,37851
52,Zm00001d012665,Zm00001d012666,37852
20,Zm00001d012664,Zm00001d012666,37853
156,Zm00001d012665,Zm00001d012666,37854
156,Zm00001d012666,Zm00001d012666,37855
3,Zm00001d012665,Zm00001d012670,37856
3,Zm00001d012666,Zm00001d012670,37857
3,Zm00001d012667,Zm00001d012672,37858
3,Zm00001d012668,Zm00001d012672,37859
6,Zm00001d012670,Zm00001d012671,37860
5,Zm00001d012670,Zm00001d012672,37861
5,Zm00001d012671,Zm00001d012672,37862
3,Zm00001d012671,Zm00001d012672,37863
41,Zm00001d012672,Zm00001d012673,37864
69,Zm00001d012673,Zm00001d012674,37865
3,Zm00001d012673,Zm00001d012675,37866
3,Zm00001d012673,Zm00001d008166,37867
8,Zm00001d012674,Zm00001d012675,37868
178,Zm00001d012675,Zm00001d012676,37869
12,Zm00001d012675,Zm00001d012676,37870
6,Zm00001d012681,Zm00001d012686,37871
4,Zm00001d012681,Zm00001d012686,37872
3,Zm00001d012681,Zm00001d012685,37873
216,Zm00001d012684,Zm00001d012685,37874
216,Zm00001d012684,Zm00001d012686,37875
216,Zm00001d012684,Zm00001d012687,37876
3,Zm00001d012684,Zm00001d012687,37877
3,Zm00001d012684,Zm00001d012685,37878
7,Zm00001d012685,Zm00001d012687,37879
7,Zm00001d012686,Zm00001d012689,37880
7,Zm00001d012686,Zm00001d012690,37881
7,Zm00001d012686,Zm00001d012688,37882
49,Zm00001d012686,Zm00001d012688,37883
49,Zm00001d012687,Zm00001d012688,37884
4,Zm00001d012686,Zm00001d012689,37885
4,Zm00001d012686,Zm00001d012690,37886
4,Zm00001d012686,Zm00001d012688,37887
3,Zm00001d012686,Zm00001d012689,37888
3,Zm00001d012686,Zm00001d012690,37889
11,Zm00001d012686,Zm00001d012689,37890
11,Zm00001d012687,Zm00001d012689,37891
3,Zm00001d012686,Zm00001d012689,37892
3,Zm00001d012687,Zm00001d012689,37893
3,Zm00001d012686,Zm00001d012690,37894
3,Zm00001d012687,Zm00001d012690,37895
3,Zm00001d012686,Zm00001d012689,37896
3,Zm00001d012687,Zm00001d012689,37897
3,Zm00001d012686,Zm00001d012690,37898
3,Zm00001d012687,Zm00001d012690,37899
3,Zm00001d012687,Zm00001d012689,37900
3,Zm00001d012687,Zm00001d012690,37901
4,Zm00001d012687,Zm00001d012689,37902
4,Zm00001d012687,Zm00001d012690,37903
99,Zm00001d012688,Zm00001d012689,37904
99,Zm00001d012688,Zm00001d012690,37905
31,Zm00001d012688,Zm00001d012689,37906
31,Zm00001d012688,Zm00001d012690,37907
3,Zm00001d012688,Zm00001d012689,37908
3,Zm00001d012688,Zm00001d012690,37909
18,Zm00001d012689,ENSRNA049448599,37910
18,Zm00001d012690,ENSRNA049448599,37911
18,Zm00001d012689,Zm00001d012691,37912
18,Zm00001d012690,Zm00001d012691,37913
18,Zm00001d012689,Zm00001d012692,37914
18,Zm00001d012690,Zm00001d012692,37915
3,Zm00001d012689,ENSRNA049448599,37916
3,Zm00001d012690,ENSRNA049448599,37917
3,Zm00001d012689,Zm00001d012692,37918
3,Zm00001d012690,Zm00001d012692,37919
3,Zm00001d012689,Zm00001d012693,37920
3,Zm00001d012690,Zm00001d012693,37921
17,Zm00001d012689,Zm00001d012693,37922
17,Zm00001d012690,Zm00001d012693,37923
3,Zm00001d012691,Zm00001d012693,37924
34,ENSRNA049448599,Zm00001d012693,37925
34,Zm00001d012691,Zm00001d012693,37926
34,Zm00001d012692,Zm00001d012693,37927
3,Zm00001d012693,Zm00001d012694,37928
3,Zm00001d012694,Zm00001d012697,37929
3,Zm00001d012694,Zm00001d012699,37930
3,Zm00001d012694,Zm00001d012699,37931
3,Zm00001d012697,Zm00001d012699,37932
6,Zm00001d012699,Zm00001d012700,37933
4,Zm00001d012707,Zm00001d012708,37934
3,Zm00001d012707,Zm00001d012709,37935
4,Zm00001d012708,Zm00001d012709,37936
4,Zm00001d012720,Zm00001d012728,37937
4,Zm00001d012721,Zm00001d012728,37938
9,Zm00001d012728,Zm00001d012734,37939
5,Zm00001d012728,Zm00001d012729,37940
47,Zm00001d012729,Zm00001d012731,37941
3,Zm00001d012729,Zm00001d012734,37942
5,Zm00001d012729,Zm00001d012732,37943
3,Zm00001d012729,Zm00001d012731,37944
3,Zm00001d012729,Zm00001d012731,37945
4,Zm00001d012731,Zm00001d012735,37946
5,Zm00001d012731,Zm00001d012734,37947
74,Zm00001d012732,Zm00001d012734,37948
74,Zm00001d012732,Zm00001d012735,37949
50,Zm00001d012734,Zm00001d012736,37950
50,Zm00001d012735,Zm00001d012736,37951
50,Zm00001d012734,Zm00001d012737,37952
50,Zm00001d012735,Zm00001d012737,37953
4,Zm00001d012735,Zm00001d012737,37954
4,Zm00001d012735,Zm00001d012738,37955
7,Zm00001d012735,Zm00001d012736,37956
7,Zm00001d012735,Zm00001d012737,37957
3,Zm00001d012735,ENSRNA049448588,37958
3,Zm00001d012735,Zm00001d012739,37959
3,Zm00001d012735,Zm00001d012740,37960
28,Zm00001d012735,Zm00001d012736,37961
28,Zm00001d012735,Zm00001d012737,37962
28,Zm00001d012735,Zm00001d012738,37963
5,Zm00001d012735,Zm00001d012738,37964
3,Zm00001d012735,Zm00001d012738,37965
9,Zm00001d012736,ENSRNA049448588,37966
9,Zm00001d012736,Zm00001d012739,37967
5,Zm00001d012736,Zm00001d012741,37968
5,Zm00001d012737,Zm00001d012741,37969
5,Zm00001d012736,Zm00001d012742,37970
5,Zm00001d012737,Zm00001d012742,37971
3,Zm00001d012737,ENSRNA049448588,37972
3,Zm00001d012737,Zm00001d012739,37973
3,Zm00001d012737,Zm00001d012740,37974
5,Zm00001d012737,ENSRNA049448588,37975
5,Zm00001d012737,Zm00001d012739,37976
5,Zm00001d012737,Zm00001d012740,37977
9,Zm00001d012737,Zm00001d012741,37978
9,Zm00001d012738,Zm00001d012741,37979
9,Zm00001d012737,Zm00001d012742,37980
9,Zm00001d012738,Zm00001d012742,37981
10,Zm00001d012738,Zm00001d012741,37982
10,Zm00001d012738,Zm00001d012742,37983
3,Zm00001d012738,Zm00001d012741,37984
3,Zm00001d012738,Zm00001d012742,37985
3,Zm00001d012738,Zm00001d012741,37986
3,Zm00001d012738,Zm00001d012742,37987
4,Zm00001d012738,Zm00001d012741,37988
4,Zm00001d012738,Zm00001d012742,37989
7,ENSRNA049448588,Zm00001d012741,37990
7,Zm00001d012739,Zm00001d012741,37991
7,Zm00001d012740,Zm00001d012741,37992
7,ENSRNA049448588,Zm00001d012742,37993
7,Zm00001d012739,Zm00001d012742,37994
7,Zm00001d012740,Zm00001d012742,37995
7,ENSRNA049448588,Zm00001d012741,37996
7,Zm00001d012739,Zm00001d012741,37997
7,Zm00001d012740,Zm00001d012741,37998
7,ENSRNA049448588,Zm00001d012742,37999
7,Zm00001d012739,Zm00001d012742,38000
7,Zm00001d012740,Zm00001d012742,38001
5,ENSRNA049448588,Zm00001d012741,38002
5,Zm00001d012739,Zm00001d012741,38003
5,Zm00001d012740,Zm00001d012741,38004
5,ENSRNA049448588,Zm00001d012742,38005
5,Zm00001d012739,Zm00001d012742,38006
5,Zm00001d012740,Zm00001d012742,38007
3,ENSRNA049448588,Zm00001d012741,38008
3,Zm00001d012739,Zm00001d012741,38009
3,Zm00001d012740,Zm00001d012741,38010
3,ENSRNA049448588,Zm00001d012742,38011
3,Zm00001d012739,Zm00001d012742,38012
3,Zm00001d012740,Zm00001d012742,38013
3,Zm00001d012743,Zm00001d012745,38014
6,Zm00001d012744,Zm00001d012746,38015
3,Zm00001d012745,Zm00001d012747,38016
5,Zm00001d012745,Zm00001d012746,38017
3,Zm00001d012745,Zm00001d012746,38018
3,Zm00001d012745,Zm00001d012747,38019
3,Zm00001d012746,Zm00001d012747,38020
3,Zm00001d012746,Zm00001d012748,38021
6,Zm00001d012746,Zm00001d012747,38022
11,Zm00001d012746,Zm00001d012747,38023
456,Zm00001d012747,Zm00001d012748,38024
456,Zm00001d012747,Zm00001d012749,38025
5,Zm00001d012747,Zm00001d012749,38026
7,Zm00001d012747,Zm00001d012748,38027
3,Zm00001d012747,Zm00001d012748,38028
30,Zm00001d012747,Zm00001d012748,38029
9,Zm00001d012748,Zm00001d012749,38030
4,Zm00001d012748,Zm00001d012749,38031
204,Zm00001d012748,Zm00001d012750,38032
204,Zm00001d012749,Zm00001d012750,38033
4,Zm00001d012749,Zm00001d012750,38034
3,Zm00001d012749,Zm00001d012750,38035
3,Zm00001d012761,Zm00001d012763,38036
6,Zm00001d012768,Zm00001d012770,38037
4,Zm00001d012768,Zm00001d012770,38038
4,ENSRNA049474375,Zm00001d012779,38039
4,Zm00001d012776,Zm00001d012779,38040
3,Zm00001d012780,Zm00001d012782,38041
3,Zm00001d012781,Zm00001d012782,38042
4,Zm00001d044729,Zm00001d044734,38043
9,Zm00001d044730,Zm00001d044732,38044
9,Zm00001d044731,Zm00001d044732,38045
4,Zm00001d044738,Zm00001d044740,38046
3,Zm00001d027046,Zm00001d044745,38047
4,Zm00001d044744,Zm00001d044745,38048
5,Zm00001d044745,Zm00001d027047,38049
5,Zm00001d044745,Zm00001d044747,38050
5,Zm00001d027047,Zm00001d044753,38051
5,Zm00001d027048,Zm00001d044753,38052
4,Zm00001d044752,Zm00001d044753,38053
3,Zm00001d044752,Zm00001d044753,38054
24,Zm00001d044752,Zm00001d044753,38055
3,Zm00001d044753,Zm00001d044754,38056
6,Zm00001d044754,Zm00001d044757,38057
6,Zm00001d044754,Zm00001d044758,38058
3,Zm00001d044754,Zm00001d044758,38059
4,Zm00001d044754,Zm00001d044757,38060
4,Zm00001d044754,Zm00001d044758,38061
12,Zm00001d044763,Zm00001d044765,38062
3,Zm00001d044763,Zm00001d044766,38063
6,Zm00001d044765,Zm00001d044769,38064
3,Zm00001d044765,Zm00001d044769,38065
5,Zm00001d044765,Zm00001d044769,38066
11,Zm00001d044766,Zm00001d044769,38067
3,Zm00001d044766,Zm00001d044769,38068
3,Zm00001d044766,Zm00001d044768,38069
3,Zm00001d044766,Zm00001d044768,38070
3,Zm00001d044766,Zm00001d044769,38071
4,Zm00001d044767,Zm00001d044769,38072
3,Zm00001d044768,Zm00001d044771,38073
3,Zm00001d044768,Zm00001d044772,38074
20,Zm00001d044769,Zm00001d044771,38075
5,Zm00001d044769,Zm00001d044771,38076
5,Zm00001d044769,Zm00001d044772,38077
5,Zm00001d044771,Zm00001d044773,38078
4,Zm00001d044771,Zm00001d044773,38079
5,Zm00001d044771,Zm00001d044773,38080
5,Zm00001d044772,Zm00001d044773,38081
3,Zm00001d044771,Zm00001d044774,38082
3,Zm00001d044772,Zm00001d044774,38083
3,Zm00001d044773,Zm00001d044774,38084
3,Zm00001d044773,Zm00001d044775,38085
3,Zm00001d044773,Zm00001d044775,38086
3,Zm00001d044774,Zm00001d044781,38087
4,Zm00001d044774,Zm00001d044781,38088
5,Zm00001d044775,Zm00001d044777,38089
5,Zm00001d044775,Zm00001d044778,38090
5,Zm00001d044775,Zm00001d044779,38091
3,Zm00001d044775,Zm00001d044780,38092
3,Zm00001d044778,Zm00001d044781,38093
3,Zm00001d044779,Zm00001d044781,38094
3,Zm00001d044814,Zm00001d044815,38095
4,Zm00001d044819,Zm00001d044821,38096
8,Zm00001d044831,Zm00001d044832,38097
8,Zm00001d044831,Zm00001d044833,38098
6,Zm00001d044831,Zm00001d044832,38099
6,Zm00001d044831,Zm00001d044833,38100
4,Zm00001d044831,Zm00001d044833,38101
3,Zm00001d044833,Zm00001d044834,38102
3,Zm00001d044843,Zm00001d044845,38103
3,Zm00001d044843,Zm00001d044844,38104
21,Zm00001d044844,Zm00001d044845,38105
3,Zm00001d044856,Zm00001d044857,38106
57,Zm00001d044860,Zm00001d044861,38107
34,Zm00001d044861,Zm00001d044862,38108
3,Zm00001d044861,Zm00001d044862,38109
3,Zm00001d044866,Zm00001d044869,38110
4,Zm00001d044866,Zm00001d044869,38111
3,Zm00001d044898,Zm00001d044899,38112
3,Zm00001d044898,Zm00001d044899,38113
14,Zm00001d044899,Zm00001d044902,38114
4,Zm00001d044903,Zm00001d044904,38115
22,Zm00001d044906,Zm00001d044908,38116
4,Zm00001d044906,Zm00001d044908,38117
5,Zm00001d044906,Zm00001d044908,38118
7,Zm00001d044906,Zm00001d044907,38119
3,Zm00001d044906,Zm00001d044907,38120
3,Zm00001d044907,Zm00001d044915,38121
3,Zm00001d044907,Zm00001d044916,38122
5,Zm00001d044907,Zm00001d044908,38123
33,Zm00001d044915,Zm00001d044917,38124
33,Zm00001d044916,Zm00001d044917,38125
33,Zm00001d044915,Zm00001d044920,38126
33,Zm00001d044916,Zm00001d044920,38127
4,Zm00001d044915,Zm00001d044920,38128
4,Zm00001d044916,Zm00001d044920,38129
102,Zm00001d044917,Zm00001d044920,38130
102,Zm00001d044917,Zm00001d044921,38131
27,Zm00001d044917,Zm00001d044918,38132
3,Zm00001d044917,Zm00001d044918,38133
13,Zm00001d044918,Zm00001d044920,38134
8,Zm00001d044920,Zm00001d044921,38135
3,Zm00001d044920,Zm00001d044923,38136
3,Zm00001d044921,Zm00001d044923,38137
3,Zm00001d044921,Zm00001d044922,38138
3,Zm00001d044922,Zm00001d044923,38139
4,Zm00001d044922,Zm00001d044923,38140
8,Zm00001d044923,Zm00001d044929,38141
4,Zm00001d044925,Zm00001d044929,38142
4,Zm00001d044929,Zm00001d044931,38143
4,Zm00001d044929,Zm00001d044930,38144
14,Zm00001d044938,Zm00001d044939,38145
27,Zm00001d044944,Zm00001d044945,38146
3,Zm00001d044945,Zm00001d044950,38147
6,Zm00001d044970,Zm00001d044971,38148
3,Zm00001d044970,Zm00001d044986,38149
6,Zm00001d044970,Zm00001d044971,38150
3,Zm00001d044970,Zm00001d044972,38151
5,Zm00001d044971,Zm00001d044972,38152
4,Zm00001d044971,Zm00001d044972,38153
3,Zm00001d044987,Zm00001d044988,38154
3,Zm00001d044995,Zm00001d045000,38155
3,Zm00001d045014,Zm00001d045017,38156
58,Zm00001d045021,Zm00001d045024,38157
58,Zm00001d045022,Zm00001d045024,38158
6,Zm00001d045021,Zm00001d045025,38159
4,Zm00001d045021,Zm00001d045025,38160
4,Zm00001d045022,Zm00001d045025,38161
7,Zm00001d045022,Zm00001d045025,38162
5,Zm00001d045025,Zm00001d045026,38163
153,Zm00001d045027,Zm00001d045028,38164
153,Zm00001d045027,Zm00001d045029,38165
3,Zm00001d045027,Zm00001d045030,38166
26,Zm00001d045027,Zm00001d045028,38167
19,Zm00001d045028,Zm00001d045030,38168
19,Zm00001d045029,Zm00001d045030,38169
39,Zm00001d045028,Zm00001d045036,38170
39,Zm00001d045029,Zm00001d045036,38171
3,Zm00001d045030,Zm00001d045036,38172
4,Zm00001d045031,Zm00001d045036,38173
3,Zm00001d045036,Zm00001d045039,38174
3,Zm00001d045036,Zm00001d045041,38175
12,Zm00001d045036,Zm00001d045039,38176
4,Zm00001d027054,Zm00001d045043,38177
4,Zm00001d045042,Zm00001d045043,38178
4,Zm00001d045042,Zm00001d045043,38179
14,Zm00001d045043,Zm00001d027055,38180
9,Zm00001d045043,Zm00001d027055,38181
9,Zm00001d045043,Zm00001d045044,38182
4,Zm00001d045043,Zm00001d027055,38183
